"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2002-03",101.6147,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2002-04",101.6708,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2002-05",101.7556,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2002-06",101.8657,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2002-07",101.7696,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2002-08",101.433,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2002-09",100.838,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2002-10",100.0957,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2002-11",99.48789,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2002-12",99.18973,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2003-01",98.97918,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2003-02",98.75976,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2003-03",98.51187,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2003-04",98.52952,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2003-05",98.59681,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2003-06",98.59241,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2003-07",98.6469,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2003-08",98.74968,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2003-09",98.85007,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2003-10",99.10008,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2003-11",99.3912,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2003-12",99.53629,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2004-01",99.49699,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2004-02",99.35949,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2004-03",99.2702,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2004-04",99.27948,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2004-05",99.03348,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2004-06",98.69799,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2004-07",98.39229,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2004-08",98.19627,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2004-09",98.12785,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2004-10",98.04526,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2004-11",97.92275,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2004-12",98.00238,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2005-01",98.55358,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2005-02",99.43066,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2005-03",100.0055,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2005-04",100.0701,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2005-05",99.84988,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2005-06",99.57528,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2005-07",99.49534,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2005-08",99.59904,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2005-09",99.85085,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2005-10",100.1388,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2005-11",100.3165,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2005-12",100.3471,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2006-01",100.2295,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2006-02",100.0712,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2006-03",99.84293,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2006-04",99.51988,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2006-05",99.27537,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2006-06",99.14719,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2006-07",99.05757,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2006-08",99.04495,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2006-09",99.07715,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2006-10",99.09855,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2006-11",99.04975,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2006-12",98.91528,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2007-01",98.85876,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2007-02",98.96001,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2007-03",99.11596,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2007-04",99.35418,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2007-05",99.67691,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2007-06",100.0302,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2007-07",100.3614,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2007-08",100.5767,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2007-09",100.6596,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2007-10",100.6799,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2007-11",100.6074,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2007-12",100.5159,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2008-01",100.2931,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2008-02",99.93934,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2008-03",99.47929,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2008-04",98.93572,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2008-05",98.25378,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2008-06",97.79269,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2008-07",97.83275,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2008-08",98.32781,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2008-09",98.38145,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2008-10",97.82553,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2008-11",97.1665,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2008-12",96.75897,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2009-01",96.77351,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2009-02",97.08575,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2009-03",97.78029,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2009-04",99.01124,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2009-05",100.1349,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2009-06",100.898,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2009-07",101.5236,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2009-08",102.1209,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2009-09",102.5783,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2009-10",102.8293,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2009-11",102.6898,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2009-12",102.453,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2010-01",102.2521,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2010-02",102.0545,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2010-03",101.9492,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2010-04",101.9302,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2010-05",101.9839,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2010-06",102.0566,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2010-07",102.018,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2010-08",101.8651,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2010-09",101.7604,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2010-10",101.7878,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2010-11",101.9016,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2010-12",101.8297,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2011-01",101.496,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2011-02",100.902,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2011-03",100.2186,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2011-04",99.99967,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2011-05",100.0516,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2011-06",99.99721,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2011-07",99.82922,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2011-08",99.56676,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2011-09",99.49265,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2011-10",99.63824,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2011-11",99.75381,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2011-12",99.59499,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2012-01",99.55025,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2012-02",99.79751,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2012-03",100.1241,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2012-04",100.4055,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2012-05",100.3648,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2012-06",100.0003,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2012-07",99.67726,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2012-08",99.4911,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2012-09",99.38239,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2012-10",99.39244,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2012-11",99.44356,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2012-12",99.53645,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2013-01",99.73357,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2013-02",99.89355,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2013-03",100.0442,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2013-04",100.1015,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2013-05",100.2206,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2013-06",100.3056,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2013-07",100.306,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2013-08",100.2694,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2013-09",100.2725,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2013-10",100.5263,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2013-11",100.7855,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2013-12",100.9593,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2014-01",101.1108,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2014-02",101.1453,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2014-03",101.1077,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2014-04",100.9755,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2014-05",100.7831,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2014-06",100.736,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2014-07",100.7124,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2014-08",100.7596,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2014-09",100.7204,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2014-10",100.4962,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2014-11",100.2252,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2014-12",100.0567,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2015-01",100.0597,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2015-02",100.1147,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2015-03",100.1526,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2015-04",100.2207,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2015-05",100.1341,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2015-06",99.85606,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2015-07",99.81013,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2015-08",99.96535,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2015-09",100.2106,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2015-10",100.4242,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2015-11",100.4183,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2015-12",100.1406,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2016-01",99.80074,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2016-02",99.59532,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2016-03",99.6156,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2016-04",99.67281,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2016-05",99.64071,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2016-06",99.67492,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2016-07",99.83025,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2016-08",99.95742,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2016-09",99.92782,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2016-10",99.66193,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2016-11",99.14159,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2016-12",98.72778,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2017-01",98.57499,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2017-02",98.7513,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2017-03",99.25288,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2017-04",100.0178,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2017-05",100.8393,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2017-06",101.3779,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2017-07",101.5333,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2017-08",101.4402,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2017-09",101.3313,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2017-10",101.405,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2017-11",101.5542,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2017-12",101.5526,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2018-01",101.44,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2018-02",101.2828,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2018-03",101.1656,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2018-04",101.054,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2018-05",100.8955,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2018-06",100.5572,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2018-07",100.1237,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2018-08",99.81969,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2018-09",99.66631,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2018-10",99.47404,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2018-11",99.16893,
"EST","CCI","AMPLITUD","LTRENDIDX","M","1993-04",88.08973,
"EST","CCI","AMPLITUD","LTRENDIDX","M","1993-05",88.10587,
"EST","CCI","AMPLITUD","LTRENDIDX","M","1993-06",88.14652,
"EST","CCI","AMPLITUD","LTRENDIDX","M","1993-07",88.33007,
"EST","CCI","AMPLITUD","LTRENDIDX","M","1993-08",88.91355,
"EST","CCI","AMPLITUD","LTRENDIDX","M","1993-09",90.22307,
"EST","CCI","AMPLITUD","LTRENDIDX","M","1993-10",92.26974,
"EST","CCI","AMPLITUD","LTRENDIDX","M","1993-11",93.55418,
"EST","CCI","AMPLITUD","LTRENDIDX","M","1993-12",94.09087,
"EST","CCI","AMPLITUD","LTRENDIDX","M","1994-01",94.23772,
"EST","CCI","AMPLITUD","LTRENDIDX","M","1994-02",94.2734,
"EST","CCI","AMPLITUD","LTRENDIDX","M","1994-03",94.30734,
"EST","CCI","AMPLITUD","LTRENDIDX","M","1994-04",94.35812,
"EST","CCI","AMPLITUD","LTRENDIDX","M","1994-05",94.43344,
"EST","CCI","AMPLITUD","LTRENDIDX","M","1994-06",94.5363,
"EST","CCI","AMPLITUD","LTRENDIDX","M","1994-07",94.67518,
"EST","CCI","AMPLITUD","LTRENDIDX","M","1994-08",94.87513,
"EST","CCI","AMPLITUD","LTRENDIDX","M","1994-09",95.12436,
"EST","CCI","AMPLITUD","LTRENDIDX","M","1994-10",95.43069,
"EST","CCI","AMPLITUD","LTRENDIDX","M","1994-11",95.62933,
"EST","CCI","AMPLITUD","LTRENDIDX","M","1994-12",95.73174,
"EST","CCI","AMPLITUD","LTRENDIDX","M","1995-01",95.84099,
"EST","CCI","AMPLITUD","LTRENDIDX","M","1995-02",96.13484,
"EST","CCI","AMPLITUD","LTRENDIDX","M","1995-03",96.81345,
"EST","CCI","AMPLITUD","LTRENDIDX","M","1995-04",97.89097,
"EST","CCI","AMPLITUD","LTRENDIDX","M","1995-05",98.60242,
"EST","CCI","AMPLITUD","LTRENDIDX","M","1995-06",98.94721,
"EST","CCI","AMPLITUD","LTRENDIDX","M","1995-07",99.06319,
"EST","CCI","AMPLITUD","LTRENDIDX","M","1995-08",98.9957,
"EST","CCI","AMPLITUD","LTRENDIDX","M","1995-09",98.69571,
"EST","CCI","AMPLITUD","LTRENDIDX","M","1995-10",98.20113,
"EST","CCI","AMPLITUD","LTRENDIDX","M","1995-11",98.02235,
"EST","CCI","AMPLITUD","LTRENDIDX","M","1995-12",98.21232,
"EST","CCI","AMPLITUD","LTRENDIDX","M","1996-01",98.63075,
"EST","CCI","AMPLITUD","LTRENDIDX","M","1996-02",98.83971,
"EST","CCI","AMPLITUD","LTRENDIDX","M","1996-03",98.68225,
"EST","CCI","AMPLITUD","LTRENDIDX","M","1996-04",98.15895,
"EST","CCI","AMPLITUD","LTRENDIDX","M","1996-05",97.67082,
"EST","CCI","AMPLITUD","LTRENDIDX","M","1996-06",97.08968,
"EST","CCI","AMPLITUD","LTRENDIDX","M","1996-07",96.3317,
"EST","CCI","AMPLITUD","LTRENDIDX","M","1996-08",96.05253,
"EST","CCI","AMPLITUD","LTRENDIDX","M","1996-09",96.26858,
"EST","CCI","AMPLITUD","LTRENDIDX","M","1996-10",96.77861,
"EST","CCI","AMPLITUD","LTRENDIDX","M","1996-11",97.09017,
"EST","CCI","AMPLITUD","LTRENDIDX","M","1996-12",97.10609,
"EST","CCI","AMPLITUD","LTRENDIDX","M","1997-01",96.8699,
"EST","CCI","AMPLITUD","LTRENDIDX","M","1997-02",96.60694,
"EST","CCI","AMPLITUD","LTRENDIDX","M","1997-03",96.27671,
"EST","CCI","AMPLITUD","LTRENDIDX","M","1997-04",95.8644,
"EST","CCI","AMPLITUD","LTRENDIDX","M","1997-05",95.73955,
"EST","CCI","AMPLITUD","LTRENDIDX","M","1997-06",95.92886,
"EST","CCI","AMPLITUD","LTRENDIDX","M","1997-07",96.32642,
"EST","CCI","AMPLITUD","LTRENDIDX","M","1997-08",96.64693,
"EST","CCI","AMPLITUD","LTRENDIDX","M","1997-09",96.88272,
"EST","CCI","AMPLITUD","LTRENDIDX","M","1997-10",97.06883,
"EST","CCI","AMPLITUD","LTRENDIDX","M","1997-11",97.1326,
"EST","CCI","AMPLITUD","LTRENDIDX","M","1997-12",97.07796,
"EST","CCI","AMPLITUD","LTRENDIDX","M","1998-01",96.95013,
"EST","CCI","AMPLITUD","LTRENDIDX","M","1998-02",96.97576,
"EST","CCI","AMPLITUD","LTRENDIDX","M","1998-03",97.2064,
"EST","CCI","AMPLITUD","LTRENDIDX","M","1998-04",97.57834,
"EST","CCI","AMPLITUD","LTRENDIDX","M","1998-05",97.85296,
"EST","CCI","AMPLITUD","LTRENDIDX","M","1998-06",98.04244,
"EST","CCI","AMPLITUD","LTRENDIDX","M","1998-07",98.16367,
"EST","CCI","AMPLITUD","LTRENDIDX","M","1998-08",98.10567,
"EST","CCI","AMPLITUD","LTRENDIDX","M","1998-09",97.73642,
"EST","CCI","AMPLITUD","LTRENDIDX","M","1998-10",96.98919,
"EST","CCI","AMPLITUD","LTRENDIDX","M","1998-11",96.28887,
"EST","CCI","AMPLITUD","LTRENDIDX","M","1998-12",95.44736,
"EST","CCI","AMPLITUD","LTRENDIDX","M","1999-01",94.3354,
"EST","CCI","AMPLITUD","LTRENDIDX","M","1999-02",93.72405,
"EST","CCI","AMPLITUD","LTRENDIDX","M","1999-03",93.6332,
"EST","CCI","AMPLITUD","LTRENDIDX","M","1999-04",93.85744,
"EST","CCI","AMPLITUD","LTRENDIDX","M","1999-05",93.97147,
"EST","CCI","AMPLITUD","LTRENDIDX","M","1999-06",93.87505,
"EST","CCI","AMPLITUD","LTRENDIDX","M","1999-07",93.65045,
"EST","CCI","AMPLITUD","LTRENDIDX","M","1999-08",93.63049,
"EST","CCI","AMPLITUD","LTRENDIDX","M","1999-09",93.96774,
"EST","CCI","AMPLITUD","LTRENDIDX","M","1999-10",94.59762,
"EST","CCI","AMPLITUD","LTRENDIDX","M","1999-11",94.87259,
"EST","CCI","AMPLITUD","LTRENDIDX","M","1999-12",94.67014,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2000-01",94.11785,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2000-02",93.79582,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2000-03",93.83598,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2000-04",94.18719,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2000-05",94.51803,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2000-06",94.86277,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2000-07",95.26204,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2000-08",95.41808,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2000-09",95.26411,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2000-10",94.86525,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2000-11",94.62953,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2000-12",94.62408,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2001-01",94.78242,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2001-02",94.85287,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2001-03",94.98099,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2001-04",95.6106,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2001-05",97.29871,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2001-06",98.83238,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2001-07",99.95645,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2001-08",100.6376,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2001-09",100.2536,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2001-10",99.64729,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2001-11",99.31674,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2001-12",99.6228,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2002-01",100.4928,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2002-02",101.2,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2002-03",101.659,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2002-04",101.9459,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2002-05",102.0962,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2002-06",102.1883,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2002-07",102.2212,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2002-08",102.2792,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2002-09",102.499,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2002-10",102.5842,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2002-11",102.6395,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2002-12",102.6871,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2003-01",102.9529,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2003-02",103.1922,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2003-03",103.3642,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2003-04",103.022,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2003-05",102.3944,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2003-06",101.7026,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2003-07",101.1892,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2003-08",100.8985,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2003-09",100.8766,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2003-10",100.7498,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2003-11",100.4014,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2003-12",100.0422,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2004-01",100.0742,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2004-02",99.88266,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2004-03",99.65639,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2004-04",99.32546,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2004-05",99.04393,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2004-06",99.29292,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2004-07",99.88003,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2004-08",100.4312,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2004-09",100.9145,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2004-10",101.1747,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2004-11",101.2759,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2004-12",101.0706,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2005-01",101.0671,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2005-02",101.4383,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2005-03",101.9962,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2005-04",102.1919,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2005-05",102.3804,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2005-06",102.6848,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2005-07",102.9789,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2005-08",102.8963,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2005-09",102.9321,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2005-10",103.8417,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2005-11",104.8388,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2005-12",105.7342,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2006-01",106.3656,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2006-02",106.7287,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2006-03",107.0856,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2006-04",107.4313,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2006-05",107.4214,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2006-06",107.0807,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2006-07",106.6993,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2006-08",106.5746,
